gene	hr	se	pval	I2	I2_pval	fdr
ERGIC2	0.00414606334761363	0.0527505851723937	0.937352787717738	0	0.682880044423365	0.997876342250177
ERGIC3	0.0879403345491336	0.0534708157185127	0.100043717102904	0	0.530644760433763	0.852272909970627
ERH	0.0453281842977666	0.0556021277460542	0.414944150764348	0	0.815519006487744	0.953615203113752
ERI1	-0.0433318630738367	0.0497578222293129	0.383833167638848	0	0.77475856456675	0.95013887986145
ERI2	0.0264933355344612	0.0525396307319105	0.614082676271383	0	0.525874102986174	0.979668971169742
ERI3	0.0617901254501662	0.0543956455679551	0.255982169940818	0	0.539702088848526	0.930549162152894
ERICH1	-0.0399418993870352	0.0513951718609101	0.437068652522762	0	0.918307910917443	0.963646088293344
ERLEC1	-0.00871831241698934	0.0500238238280648	0.861642896555492	0.209838750958408	0.262942082118794	0.994011515215957
ERLIN1	-0.0579967305552378	0.0564092915520351	0.303883297333606	0	0.74987697241655	0.9454733684563
ERLIN2	0.0426864263121745	0.0513104351713852	0.405451361739155	0	0.890968177880903	0.95285217764704
ERMAP	-0.0676230508620493	0.0668172762240429	0.311509664705534	0.226442525002829	0.249149974270728	0.9454733684563
ERMARD	-0.0758032624994738	0.0501898050082831	0.130958761218027	0	0.725738985251597	0.878938279477811
ERMN	0.0588304720402044	0.0883251261723565	0.505368129942645	0.470924971621017	0.066684399332215	0.969602910663388
ERMP1	-0.0608024986598449	0.0560170809438557	0.277732211554752	0	0.708034324051901	0.938677416190777
ERN1	-0.0207048349783773	0.0497134635784093	0.677056273031525	0	0.454209988432266	0.989984697263747
ERP27	-0.0653503826360722	0.0521278149969539	0.209966825880892	0.188009635052176	0.281039782703937	0.916630880507277
ERP29	-0.0354748222790508	0.062044666354753	0.567482790413839	0.143567440857185	0.317549021025427	0.979668971169742
ERP44	-0.016568172366152	0.0547698889912421	0.762267023686693	0	0.816286437314155	0.99386017241081
ERRFI1	0.0701940781555842	0.100020916313896	0.482807646031734	0.534793659245919	0.0354005407412003	0.966401261834112
ERV3-1	-0.0408850264091162	0.0600514548367831	0.495977016283994	0.132557913390964	0.326487734607649	0.966401261834112
ERVMER34-1	0.0608562291574797	0.0496581749058619	0.220385860272364	0	0.776716422027791	0.919873029189981
ESAM	0.0273565861101842	0.0519359774881852	0.598376436467502	0	0.673598337616867	0.979668971169742
ESCO1	-0.0612390112460632	0.0513797988045656	0.233304815952482	0	0.985496412259928	0.924742272104902
ESCO2	0.032276129474784	0.0654843497653639	0.622095187433669	0	0.473510386645441	0.980218146814669
ESD	0.0713719399566071	0.0538100481351919	0.184717746572231	0.210163245212547	0.26267264489486	0.911070394849521
ESF1	0.0783803974594178	0.0527589497542309	0.137376418709093	0	0.603647066031541	0.885255134855812
ESM1	0.0433873022022443	0.0523515958885883	0.40723597158311	0	0.676460514351748	0.95285217764704
ESPL1	0.029931499041377	0.080308601136606	0.709367256031534	0.355951022787225	0.144447944789834	0.99386017241081
ESPN	0.124804099146007	0.0709030591763961	0.0783726245678223	0.260200069198891	0.221163947961137	0.833625692343225
ESR1	-0.0455362931144744	0.0529574312140426	0.389862927376356	0	0.846496431746055	0.950729404391872
ESR2	-0.0143662112585969	0.0872176993752953	0.869166975115884	0.475131267740954	0.0643182025859253	0.994011515215957
ESRP1	0.0328320106307117	0.0521613414180075	0.52906635935555	0	0.735608889497952	0.974814266515186
ESRP2	0.0329153394921727	0.0485182622159402	0.497510918282705	0	0.574634323868555	0.966401261834112
ESRRA	0.0528246849746471	0.0515552531729829	0.30554122858912	0	0.977901144910831	0.9454733684563
ESRRG	0.0512159693905409	0.0520731712635124	0.325342470513952	0	0.657900256134376	0.9454733684563
ESYT1	-0.145774679429316	0.0898604024466816	0.104753065351724	0.492472876184908	0.0549999824015428	0.853616153497605
ESYT2	0.0333918385842276	0.0555012892717971	0.547413282151746	0.171598485331528	0.294588236199057	0.975681367592977
ESYT3	0.0508600839858058	0.0504007093884774	0.312919750138552	0	0.488937816941036	0.9454733684563
ETAA1	-0.00310641915936213	0.0512055346393528	0.951625455676924	0.171579565129938	0.29460381759233	0.997876342250177
ETF1	0.117639455875626	0.0526832995546841	0.0255518886060099	0	0.930099335341409	0.748586341926538
ETFA	0.00864165337975813	0.0491911900257574	0.860549419532606	0	0.698416293754321	0.994011515215957
ETFB	0.0754574271102353	0.0538730301801021	0.161317831727279	0	0.9032998479007	0.900686178655622
ETFDH	-0.00099734093595323	0.0489137875729858	0.983732443574853	0	0.863411165170988	0.999544626480796
ETHE1	-0.0251284598037865	0.0825891336877438	0.760930831492062	0.425695899848719	0.0945227569646424	0.99386017241081
ETNK1	-0.061872605463708	0.0500766161194953	0.216622594211097	0	0.751931902840629	0.919210574471667
ETNK2	0.0351494176134095	0.0509002478620956	0.489845272702552	0.284823489288472	0.200921352543468	0.966401261834112
ETS1	-0.0882640697365348	0.0517654053105819	0.0881798205280081	0	0.806179865289309	0.83899141435327
ETS2	0.112796154292511	0.0611439632810789	0.0650719429830599	0.124509295748488	0.332989457377063	0.810359249903875
ETV1	0.103541366367358	0.0516160775254358	0.0448572508236669	0	0.51429634577182	0.793617747007434
ETV3	0.0234586054904996	0.0541124549000586	0.664640072481074	0	0.760090928338564	0.987701844825008
ETV4	0.106060873376471	0.0503906499120404	0.0353110829046914	0	0.965922250676273	0.786474893810367
ETV5	0.0609465831088086	0.054345023359423	0.262085742598629	0	0.943295950884353	0.932861438271809
ETV6	-0.0839155096825425	0.050306215173033	0.0952970128775443	0	0.596903190266926	0.851367741322886
ETV7	-0.0556352797035245	0.0523714557665134	0.288090136232898	0	0.4788492693532	0.94373826982273
EVA1A	0.00403858834563221	0.0533486341101151	0.939656333234962	0.018062161477912	0.419229271568102	0.997876342250177
EVA1B	0.0241947781537937	0.0522988359166505	0.643632785640253	0.42836438643594	0.0927671237160847	0.9839295641926
EVA1C	-0.0405589722218551	0.055679256979188	0.466344567707671	0	0.517338863749918	0.966401261834112
EVC	0.0649415285992438	0.0510406669143972	0.203249235742411	0	0.874376780388904	0.91610438953165
EVC2	0.0379975272105289	0.058605311012836	0.516750063601932	0.21722587522493	0.256806792209443	0.972091218463463
EVI2A	-0.0163072409146573	0.0517953671244129	0.752883322212663	0	0.781932932338855	0.99386017241081
EVI2B	-0.0662374229051371	0.0500347170402894	0.185559753004197	0	0.82970077403184	0.911235743271874
EVI5	-0.00387910431035774	0.0497703693513949	0.937875753230694	0	0.684402037387072	0.997876342250177
EVI5L	-0.034994035119515	0.0516665870378084	0.498212491269289	0	0.944366722787469	0.966401261834112
EVL	-0.107702865337914	0.0503700717356137	0.0324979729975901	0.0219301455862343	0.412723119030517	0.782426783479088
EVPL	0.0414356814990706	0.0551244058168975	0.452246050748304	0.299221247224918	0.189204088277563	0.964321747387829
EWSR1	0.100586749693971	0.0558876225163239	0.0718916398032972	0	0.684471169489765	0.818684021498676
EXD2	0.0204965694221128	0.0518751937274793	0.692759409803608	0	0.774816958925453	0.99386017241081
EXD3	-0.0112760326783905	0.0589768132340396	0.848373340546053	0	0.542749695002172	0.994011515215957
EXO1	0.0931865129772313	0.0541686602914396	0.0853773644315018	0.0430678890661514	0.396830965715885	0.838787592030282
EXO5	-0.0095987719888469	0.0700642908718666	0.89103119967365	0.187440381315066	0.281510736930642	0.994391148354733
EXOC1	-0.0486064571259734	0.0513193922840652	0.343569351411676	0	0.999635016341708	0.947033970578535
EXOC2	-0.0139164474195645	0.0552175566693379	0.801018342812281	0	0.759178999560137	0.994011515215957
EXOC3	-0.00501402828350805	0.0515700017054615	0.922545638146183	0	0.564686437773395	0.997876342250177
EXOC5	0.0491232429497344	0.0519840967351104	0.344675851387707	0	0.970669124137091	0.948516998595784
EXOC6	-0.0353014154957981	0.0517475032652232	0.495121428732055	0	0.993264024401543	0.966401261834112
EXOC6B	-0.0141777295621923	0.0512979177847224	0.782256051035914	0	0.98413232754989	0.99386017241081
EXOC7	0.0157642657862082	0.0627196289866481	0.80154737869614	0.158351437454115	0.305471887344464	0.994011515215957
EXOC8	-0.0592863940075911	0.0616868116418933	0.336508415258917	0	0.525714150283146	0.946891862523283
EXOG	-0.0755326944225477	0.0513294968767168	0.141148894046005	0	0.946677215160871	0.887212506766398
EXOSC1	-0.0106444177462654	0.0512317223372405	0.835408515343661	0	0.639115966983128	0.994011515215957
EXOSC10	-0.0325626815191906	0.0504097259242626	0.518305068379835	0	0.90848422211466	0.972091218463463
EXOSC2	0.0989130283313648	0.0561381158982552	0.0780763159066283	0	0.713013577070756	0.833625692343225
EXOSC3	0.0122679103089165	0.0506529313018402	0.808628707972437	0	0.981041094154457	0.994011515215957
EXOSC5	0.0493917795530498	0.0462685561918221	0.285745178991794	0	0.969506696777936	0.941697073619302
EXOSC6	-0.0303288093098263	0.0533362726868045	0.569604657862925	0	0.782735058552578	0.979668971169742
EXOSC7	0.0472970803147813	0.0522989018670626	0.365804080669679	0	0.897665481088608	0.949184791720116
EXOSC8	0.0182422051525975	0.0494518616835247	0.712211105665772	0	0.514191372005562	0.99386017241081
EXOSC9	-0.0195165187650494	0.050122698887924	0.69699886781752	0	0.861722279683063	0.99386017241081
EXPH5	-0.0295352911384922	0.0511784362178871	0.563869058732358	0	0.511815229382727	0.979668971169742
EXT1	0.0629692586549424	0.0530550998108902	0.235280743830268	0	0.485931543773894	0.925630120042011
EXT2	0.0329679433341583	0.0707602364307977	0.641279502331707	0.323166464032343	0.169992357086278	0.983596671265969
EXTL2	0.0313260684897617	0.0528688622492858	0.553499770163324	0	0.925593172268144	0.976686698348932
EXTL3	0.0384341198226254	0.0531499205961027	0.469602126254474	0	0.939129979069405	0.966401261834112
EYA1	0.159551328724989	0.0883406337902375	0.0709039406038062	0.593871177797084	0.015936708187754	0.817049839312847
EYA2	-0.0361881109366079	0.0519176123034466	0.485784289079303	0	0.752747890184004	0.966401261834112
EYA3	0.0676481657467681	0.0540480926223924	0.210705044374969	0	0.999427851280162	0.916630880507277
EYA4	0.0318199891794907	0.05321705462373	0.549887698339067	0	0.869930724869687	0.976686698348932
EYS	-0.0464557655815758	0.051689139750768	0.368784279209392	0	0.977812358526886	0.949184791720116
EZH1	-0.0186579396046943	0.0472291594155871	0.692805047737112	0	0.755813809046274	0.99386017241081
EZH2	0.00343690725059249	0.054993831324318	0.950167662365975	0	0.702246086005069	0.997876342250177
EZR	-0.0430089525721373	0.0620282391011442	0.488073010175128	0.355459540853472	0.144822980346543	0.966401261834112
F11R	-0.0197188438419407	0.0594405757210057	0.740085247591021	0.200995614777862	0.27028113835432	0.99386017241081
F13A1	-0.0146805407846186	0.0517829015460824	0.776792276238266	0	0.813925764509119	0.99386017241081
F2R	0.0424352213850069	0.0546138463833615	0.437155931933923	0	0.454731597371671	0.963666161113997
F2RL1	0.0766070199057993	0.0542012562420043	0.157543760767434	0	0.450686807273952	0.898857757791934
F3	-0.0401307980651589	0.052822794666893	0.447418977496626	0	0.889413110791765	0.964321747387829
F5	0.0263884782839675	0.0870711965703798	0.761838172601548	0.428121682072508	0.0929262573761459	0.99386017241081
FA2H	0.061619202707413	0.0521095297563287	0.237009772035515	0	0.939337688910852	0.926300434049321
FAAH	0.0641562750015738	0.0560042804267651	0.251977170848332	0.0247350227424095	0.4106320365863	0.930146478317479
FAAH2	0.00952060730021945	0.0622573396385406	0.878458641277814	0.366137242637037	0.136737103745865	0.99408362456212
FABP3	-0.0827589122430164	0.0543500058413935	0.127833048740268	0	0.887612754312512	0.877228627363616
FABP5	0.0113427651231487	0.0538411358994351	0.833144017225538	0	0.832195464705882	0.994011515215957
FADD	-0.0589386362452773	0.0565570037764189	0.297360543151188	0	0.487675199490785	0.9454733684563
FADS1	0.104698794219275	0.0752624203169315	0.164190104263678	0.312637117254346	0.178392101253067	0.905080438836641
FADS2	0.135254814254742	0.0985664394885878	0.169995041140418	0.597364701377131	0.0150727937108282	0.905244816308893
FADS3	0.0255897748337008	0.0527967353176541	0.627899953803472	0	0.869934423500351	0.981032361499889
FAF1	0.0522068391976338	0.0509926883867972	0.305924888117891	0	0.676540324541854	0.9454733684563
FAF2	-0.00641530937573595	0.0519269268069684	0.901675585003443	0	0.926626747428374	0.995935104358266
FAH	0.0378852011917154	0.0512459787058254	0.459736113961424	0	0.55374015088721	0.965192403138002
FAHD1	0.032031235377223	0.0628164135247787	0.610108738818478	0.189884359951507	0.279488350386682	0.979668971169742
FAHD2A	0.0278925711158266	0.0518282714148303	0.59045768765086	0	0.446296593783132	0.979668971169742
FAHD2B	-0.0049966463367794	0.0498653768084709	0.920183387485319	0	0.837143456242117	0.997876342250177
FAHD2CP	0.0129750442495218	0.0854188991358711	0.879266607278869	0.525784155098569	0.0391851046156947	0.99408362456212
FAIM	-0.101024838226021	0.0522883941285122	0.053350865180886	0	0.900551510164773	0.805961814156746
FAM102A	-0.00742322921375083	0.0530974798470588	0.888815014380149	0	0.895283894785203	0.994357674228666
FAM102B	-0.0234364708766167	0.0615187152956056	0.703229297952226	0	0.48434134444537	0.99386017241081
FAM104A	0.0403370345859973	0.053712185664058	0.452661808282447	0	0.567939003909098	0.964321747387829
FAM104B	0.0916187015084846	0.0546291877198716	0.0935226039052582	0	0.841139264365292	0.851367741322886
FAM107B	-0.022891012101151	0.0580633253852065	0.693402245478419	0	0.565925838502209	0.99386017241081
FAM110A	0.0375924899445607	0.0517322174636219	0.467425298907341	0	0.784143229696631	0.966401261834112
FAM110B	0.0371151476296486	0.0511826313334641	0.468359263812963	0	0.623031688418744	0.966401261834112
FAM110D	0.0152397740475811	0.0583233132047959	0.793862590400206	0.177027477468447	0.290113369114298	0.99386017241081
FAM111A	-0.0854317544860207	0.0479975545009696	0.0750892338612725	0	0.779567464403879	0.827604516680505
FAM111B	0.0112663932333233	0.0687280983160379	0.869788585790194	0.342533471256191	0.154778417467002	0.994011515215957
FAM114A1	0.0438503422574015	0.0554761508563692	0.429273232462452	0.157914393703825	0.305830019934102	0.959327617216216
FAM114A2	0.00391521684091014	0.0515736822126707	0.939486711365192	0	0.927227783188235	0.997876342250177
FAM117A	-0.0308835033943326	0.0497439944640983	0.534699056775233	0	0.517360049119419	0.974814266515186
FAM117B	0.0716287228411353	0.0527277995772874	0.174317067739175	0	0.562911611439783	0.905244816308893
FAM118A	0.0473486709645813	0.051888505644629	0.361501416360829	0	0.556863785838252	0.949184791720116
FAM118B	0.0138534785262046	0.0501683715021939	0.782440777566331	0	0.52635782916482	0.99386017241081
FAM120A	0.0325807011431253	0.066633494278262	0.624874395840651	0.303524509321308	0.185723825329812	0.980218146814669
FAM120AOS	0.00864275062343714	0.0526864582195368	0.869698698337449	0	0.958497118366693	0.994011515215957
FAM120B	-0.00694189318319308	0.0525106566840624	0.894826336555354	0	0.765828346639767	0.995771392973326
FAM122A	-0.0231114784220807	0.050450397608463	0.646878444760532	0	0.779076455114992	0.984618652118473
FAM122B	-0.0229876668229475	0.0541751221937748	0.671331392300436	0	0.701241235180073	0.988797013105344
FAM122C	-0.0271785936594007	0.0518058095283112	0.599844295467834	0	0.91574703430857	0.979668971169742
FAM124A	0.0212995193274386	0.071503936977702	0.765795536796135	0.26019538033628	0.221167821112397	0.99386017241081
FAM124B	0.0993665580628725	0.0574870545730324	0.0838980469567453	0	0.55886702568487	0.838787592030282
FAM126A	0.0651556424359707	0.0705604547423475	0.355797916666331	0.35433304360308	0.145683579651892	0.949184791720116
FAM126B	0.0359985502390438	0.0606907210869893	0.553082435695997	0.253946396868867	0.226334422388081	0.976686698348932
FAM131A	-0.027491395202458	0.0506897583919162	0.58758007034389	0	0.952458851801076	0.979668971169742
FAM133B	0.0251465221038856	0.0513072631124359	0.624051657599742	0.161528274410968	0.302866763271229	0.980218146814669
FAM135A	0.0338140221231874	0.0520875888967983	0.516224504522964	0	0.951509421664784	0.972091218463463
FAM136A	0.0498206927436478	0.0556127943713938	0.370333160883841	0.175152410584961	0.291659764018995	0.949184791720116
FAM13A	0.0144945170486045	0.0644332848038629	0.822015157571424	0	0.634705785818701	0.994011515215957
FAM13B	0.0616709896112819	0.0504865140242874	0.221883929086083	0	0.681533545659784	0.919873029189981
FAM13C	0.0087066766341388	0.0602925537877366	0.885178960950682	0	0.49489177258154	0.994357674228666
FAM149A	0.0433638363120743	0.052788234241161	0.411379840142577	0.231069253965747	0.24530681631102	0.95285217764704
FAM149B1	0.0483205690310277	0.0602062269446662	0.42221507918487	0.0995316906309878	0.352968273094773	0.957031722765728
FAM151B	0.0440776537941855	0.0534931586284192	0.409947088065258	0.00987337129015358	0.42164842111124	0.95285217764704
